Time,_date,Load - Residential - space heating,Load - Residential - hot water,Load - Tertiary - space heating,Load - Tertiary - hot water
19/04/2021 03:00,19/04/2050 00:00,179.4247798,450.883,0.037292199,16.6638
19/04/2021 04:00,19/04/2050 00:00,179.5312195,580.211,0.037141902,16.8621
19/04/2021 05:00,19/04/2050 00:00,177.7449025,1742.4,0.036052065,17.6905
19/04/2021 06:00,19/04/2050 00:00,156.2246657,5943.77,0.029854082,18.8318
19/04/2021 07:00,19/04/2050 00:00,134.4738677,12410.1,0.023295327,20.8171
19/04/2021 08:00,19/04/2050 00:00,109.8600738,16290,0.017244137,23.89
19/04/2021 09:00,19/04/2050 00:00,94.20448916,16160.7,0.013687647,27.6568
19/04/2021 10:00,19/04/2050 00:00,76.85525078,12539.5,0.010939181,30.5359
19/04/2021 11:00,19/04/2050 00:00,60.80434074,10340.9,0.008899835,31.609
19/04/2021 12:00,19/04/2050 00:00,53.01683985,9306.3,0.007886468,31.3681
19/04/2021 13:00,19/04/2050 00:00,46.51435429,9435.61,0.007120135,30.6883
19/04/2021 14:00,19/04/2050 00:00,42.84374167,9564.93,0.00660395,30.1743
19/04/2021 15:00,19/04/2050 00:00,50.4201782,8788.99,0.007364173,29.3384
19/04/2021 16:00,19/04/2050 00:00,60.1412538,7754.37,0.008216917,27.6442
19/04/2021 17:00,19/04/2050 00:00,71.90472326,7107.73,0.00902378,25.6679
19/04/2021 18:00,19/04/2050 00:00,88.20779872,9176.95,0.010096106,24.3143
19/04/2021 19:00,19/04/2050 00:00,104.3861648,11634.2,0.011367269,23.8443
19/04/2021 20:00,19/04/2050 00:00,121.4877799,13444.8,0.013240485,23.7206
19/04/2021 21:00,19/04/2050 00:00,128.9370345,12280.8,0.015229195,23.6658
19/04/2021 22:00,19/04/2050 00:00,135.0455819,11763.5,0.018145919,22.5497
19/04/2021 23:00,19/04/2050 00:00,138.5024963,9435.6,0.02170113,20.8995
20/04/2021 00:00,20/04/2050 00:00,142.1703487,6978.38,0.025634608,18.7029
20/04/2021 01:00,20/04/2050 00:00,149.8884527,2969.25,0.029113997,17.4246
20/04/2021 02:00,20/04/2050 00:00,155.6720698,1160.42,0.03176051,16.6558
20/04/2021 03:00,20/04/2050 00:00,153.3825898,450.883,0.031906457,16.6638
20/04/2021 04:00,20/04/2050 00:00,152.7305512,580.211,0.031579721,16.8621
20/04/2021 05:00,20/04/2050 00:00,150.500721,1742.4,0.030450404,17.6905
20/04/2021 06:00,20/04/2050 00:00,130.8257451,5943.77,0.024958944,18.8318
20/04/2021 07:00,20/04/2050 00:00,110.7260259,12410.1,0.019208676,20.8171
20/04/2021 08:00,20/04/2050 00:00,87.71155392,16290,0.013928032,23.89
20/04/2021 09:00,20/04/2050 00:00,71.73542274,16160.7,0.010676549,27.6568
20/04/2021 10:00,20/04/2050 00:00,54.62496107,12539.5,0.008165768,30.5359
20/04/2021 11:00,20/04/2050 00:00,39.74600347,10340.9,0.00627358,31.609
20/04/2021 12:00,20/04/2050 00:00,33.90802519,9306.3,0.005480634,31.3681
20/04/2021 13:00,20/04/2050 00:00,29.25695116,9435.61,0.004869797,30.6883
20/04/2021 14:00,20/04/2050 00:00,26.41772159,9564.93,0.004437166,30.1743
20/04/2021 15:00,20/04/2050 00:00,35.09209214,8788.99,0.005499765,29.3384
20/04/2021 16:00,20/04/2050 00:00,46.45803595,7754.37,0.006642307,27.6442
20/04/2021 17:00,20/04/2050 00:00,60.23470989,7107.73,0.007759525,25.6679
20/04/2021 18:00,20/04/2050 00:00,79.70501587,9176.95,0.009212561,24.3143
20/04/2021 19:00,20/04/2050 00:00,99.53378394,11634.2,0.010871428,23.8443
20/04/2021 20:00,20/04/2050 00:00,120.6474635,13444.8,0.013152391,23.7206
20/04/2021 21:00,20/04/2050 00:00,131.9601659,12280.8,0.015574479,23.6658
20/04/2021 22:00,20/04/2050 00:00,142.1395281,11763.5,0.019070995,22.5497
20/04/2021 23:00,20/04/2050 00:00,149.6085301,9435.6,0.023390639,20.8995
21/04/2021 00:00,21/04/2050 00:00,152.4814512,6978.38,0.027461267,18.7029
21/04/2021 01:00,21/04/2050 00:00,159.8106949,2969.25,0.031004363,17.4246
21/04/2021 02:00,21/04/2050 00:00,165.053348,1160.42,0.03365034,16.6558
21/04/2021 03:00,21/04/2050 00:00,161.8577928,450.883,0.033658991,16.6638
21/04/2021 04:00,21/04/2050 00:00,160.3382376,580.211,0.033157899,16.8621
21/04/2021 05:00,21/04/2050 00:00,157.1531991,1742.4,0.0318168,17.6905
21/04/2021 06:00,21/04/2050 00:00,133.9994773,5943.77,0.025569887,18.8318
21/04/2021 07:00,21/04/2050 00:00,110.5319337,12410.1,0.019175267,20.8171
21/04/2021 08:00,21/04/2050 00:00,84.25993089,16290,0.013407616,23.89
21/04/2021 09:00,21/04/2050 00:00,68.65110661,16160.7,0.010256257,27.6568
21/04/2021 10:00,21/04/2050 00:00,52.01048688,12539.5,0.007828054,30.5359
21/04/2021 11:00,21/04/2050 00:00,37.61806076,10340.9,0.005992571,31.609
21/04/2021 12:00,21/04/2050 00:00,34.8608577,9306.3,0.005608083,31.3681
21/04/2021 13:00,21/04/2050 00:00,32.77046588,9435.61,0.005356699,30.6883
21/04/2021 14:00,21/04/2050 00:00,32.38108297,9564.93,0.00526383,30.1743
21/04/2021 15:00,21/04/2050 00:00,41.12766742,8788.99,0.006257095,29.3384
21/04/2021 16:00,21/04/2050 00:00,52.42932919,7754.37,0.007341742,27.6442
21/04/2021 17:00,21/04/2050 00:00,65.99373273,7107.73,0.008388746,25.6679
21/04/2021 18:00,21/04/2050 00:00,83.78620901,9176.95,0.009637961,24.3143
21/04/2021 19:00,21/04/2050 00:00,101.6451208,11634.2,0.011087339,23.8443
21/04/2021 20:00,21/04/2050 00:00,120.5917405,13444.8,0.013146549,23.7206
21/04/2021 21:00,21/04/2050 00:00,130.8925775,12280.8,0.015452555,23.6658
21/04/2021 22:00,21/04/2050 00:00,140.0042654,11763.5,0.018792566,22.5497
21/04/2021 23:00,21/04/2050 00:00,146.4790203,9435.6,0.022914636,20.8995
22/04/2021 00:00,22/04/2050 00:00,148.3413314,6978.38,0.02672789,18.7029
22/04/2021 01:00,22/04/2050 00:00,154.475065,2969.25,0.029987869,17.4246
22/04/2021 02:00,22/04/2050 00:00,158.6126678,1160.42,0.032352895,16.6558
22/04/2021 03:00,22/04/2050 00:00,156.7538623,450.883,0.032603556,16.6638
22/04/2021 04:00,22/04/2050 00:00,156.4997602,580.211,0.032361546,16.8621
22/04/2021 05:00,22/04/2050 00:00,154.6769847,1742.4,0.031308073,17.6905
22/04/2021 06:00,22/04/2050 00:00,140.1138445,5943.77,0.026747529,18.8318
22/04/2021 07:00,22/04/2050 00:00,125.0986821,12410.1,0.02168222,20.8171
22/04/2021 08:00,22/04/2050 00:00,107.0358273,16290,0.016823332,23.89
22/04/2021 09:00,22/04/2050 00:00,90.31189663,16160.7,0.013171799,27.6568
22/04/2021 10:00,22/04/2050 00:00,72.00806016,12539.5,0.010347799,30.5359
22/04/2021 11:00,22/04/2050 00:00,55.35060437,10340.9,0.008243156,31.609
22/04/2021 12:00,22/04/2050 00:00,50.64183346,9306.3,0.007602261,31.3681
22/04/2021 13:00,22/04/2050 00:00,46.83102518,9435.61,0.007158609,30.6883
22/04/2021 14:00,22/04/2050 00:00,45.5805312,9564.93,0.006936193,30.1743
22/04/2021 15:00,22/04/2050 00:00,54.27911152,8788.99,0.007806487,29.3384
22/04/2021 16:00,22/04/2050 00:00,65.2037265,7754.37,0.008776514,27.6442
22/04/2021 17:00,22/04/2050 00:00,78.33157068,7107.73,0.009703153,25.6679
22/04/2021 18:00,22/04/2050 00:00,97.21212937,9176.95,0.011021027,24.3143
22/04/2021 19:00,22/04/2050 00:00,116.2305624,11634.2,0.012572343,23.8443
22/04/2021 20:00,22/04/2050 00:00,136.4468718,13444.8,0.014806511,23.7206
22/04/2021 21:00,22/04/2050 00:00,144.1416954,12280.8,0.016965011,23.6658
22/04/2021 22:00,22/04/2050 00:00,150.3227469,11763.5,0.020137946,22.5497
22/04/2021 23:00,22/04/2050 00:00,153.5323824,9435.6,0.023987395,20.8995
23/04/2021 00:00,23/04/2050 00:00,155.4979994,5949.06,0.029492452,18.5401
23/04/2021 01:00,23/04/2050 00:00,161.9455809,4556.15,0.033085736,17.3193
23/04/2021 02:00,23/04/2050 00:00,166.2340047,2133.91,0.035586962,16.5554
23/04/2021 03:00,23/04/2050 00:00,163.3767382,1228.61,0.035755257,16.5631
23/04/2021 04:00,23/04/2050 00:00,162.2199097,452.647,0.035485216,16.7196
23/04/2021 05:00,23/04/2050 00:00,159.3994037,711.302,0.034287953,17.4782
23/04/2021 06:00,23/04/2050 00:00,140.7178249,1745.92,0.028690669,18.351
23/04/2021 07:00,23/04/2050 00:00,121.6608358,3815.17,0.022677581,19.6573
23/04/2021 08:00,23/04/2050 00:00,99.63584383,8535.62,0.017014822,21.5218
23/04/2021 09:00,23/04/2050 00:00,83.04502627,15260.7,0.013174887,23.841
23/04/2021 10:00,23/04/2050 00:00,65.06959686,19916.4,0.010168779,25.622
23/04/2021 11:00,23/04/2050 00:00,48.9994943,19528.4,0.007911359,26.3824
23/04/2021 12:00,23/04/2050 00:00,42.25506657,16941.8,0.006917271,26.4971
23/04/2021 13:00,23/04/2050 00:00,36.7094057,15907.2,0.00614109,26.2064
23/04/2021 14:00,23/04/2050 00:00,33.49217015,17200.6,0.005623248,25.9319
23/04/2021 15:00,23/04/2050 00:00,39.61808591,16036.7,0.006322234,25.5776
23/04/2021 16:00,23/04/2050 00:00,47.84630126,15907.3,0.007111297,24.8871
23/04/2021 17:00,23/04/2050 00:00,57.94432362,17329.9,0.007853294,23.9771
23/04/2021 18:00,23/04/2050 00:00,78.8178568,21080.4,0.009485614,23.2344
23/04/2021 19:00,23/04/2050 00:00,100.3030556,23537.7,0.011261711,22.7963
23/04/2021 20:00,23/04/2050 00:00,123.2517303,21339.1,0.01365473,22.4731
23/04/2021 21:00,23/04/2050 00:00,132.212129,16166,0.015904582,22.292
23/04/2021 22:00,23/04/2050 00:00,139.8428889,10863.5,0.019353216,21.5127
23/04/2021 23:00,23/04/2050 00:00,144.7602882,7242.34,0.023726242,20.3493
24/04/2021 00:00,24/04/2050 00:00,149.2797241,6464.62,0.028308762,18.1587
24/04/2021 01:00,24/04/2050 00:00,158.1537614,4267.81,0.032815411,17.1867
24/04/2021 02:00,24/04/2050 00:00,164.9357381,2974.53,0.036329278,16.4261
24/04/2021 03:00,24/04/2050 00:00,159.9881721,1810.59,0.035986623,16.4337
24/04/2021 04:00,24/04/2050 00:00,156.7686464,646.64,0.035053064,16.5374
24/04/2021 05:00,24/04/2050 00:00,151.8916803,581.974,0.033235902,17.1581
24/04/2021 06:00,24/04/2050 00:00,125.3318518,581.974,0.025988393,17.7552
24/04/2021 07:00,24/04/2050 00:00,98.51325122,2392.56,0.01877454,18.6756
24/04/2021 08:00,24/04/2050 00:00,69.16170821,7113,0.012324249,19.8068
24/04/2021 09:00,24/04/2050 00:00,53.7565847,14743.3,0.009132155,21.2734
24/04/2021 10:00,24/04/2050 00:00,37.88862534,22632.3,0.006663218,22.3194
24/04/2021 11:00,24/04/2050 00:00,24.91765224,25736.2,0.004765332,22.8119
24/04/2021 12:00,24/04/2050 00:00,24.35418611,25348.2,0.004677186,22.9436
24/04/2021 13:00,24/04/2050 00:00,24.1592982,22115,0.00462966,22.7855
24/04/2021 14:00,24/04/2050 00:00,24.91741969,18364.5,0.004688181,22.4273
24/04/2021 15:00,24/04/2050 00:00,34.3195921,13579.4,0.005895515,21.9162
24/04/2021 16:00,24/04/2050 00:00,46.60482732,9182.25,0.007140652,21.1603
24/04/2021 17:00,24/04/2050 00:00,61.47340057,7630.32,0.008325955,20.4718
24/04/2021 18:00,24/04/2050 00:00,74.8016778,8794.27,0.009077325,20.1437
24/04/2021 19:00,24/04/2050 00:00,87.82034571,11380.8,0.010026163,20.2157
24/04/2021 20:00,24/04/2050 00:00,101.4110378,12156.8,0.011475342,20.38
24/04/2021 21:00,24/04/2050 00:00,106.9711139,11380.8,0.013075911,20.4551
24/04/2021 22:00,24/04/2050 00:00,111.4360757,10992.8,0.015471908,20.0245
24/04/2021 23:00,24/04/2050 00:00,113.5335038,8794.26,0.018524338,19.4166
25/04/2021 00:00,25/04/2050 00:00,116.2680989,6978.38,0.021042974,18.7029
25/04/2021 01:00,25/04/2050 00:00,121.9179174,2969.25,0.02378252,17.4246
25/04/2021 02:00,25/04/2050 00:00,126.2674728,1160.42,0.025836007,16.6558
25/04/2021 03:00,25/04/2050 00:00,127.0091621,450.883,0.02645432,16.6638
25/04/2021 04:00,25/04/2050 00:00,129.1211767,580.211,0.02668666,16.8621
25/04/2021 05:00,25/04/2050 00:00,129.9670887,1742.4,0.026240263,17.6905
25/04/2021 06:00,25/04/2050 00:00,119.9579872,5943.77,0.02286872,18.8318
25/04/2021 07:00,25/04/2050 00:00,109.311271,12410.1,0.01896515,20.8171
25/04/2021 08:00,25/04/2050 00:00,95.65709913,16290,0.01512208,23.89
25/04/2021 09:00,25/04/2050 00:00,81.54028806,16160.7,0.012000861,27.6568
25/04/2021 10:00,25/04/2050 00:00,65.85298815,12539.5,0.009586803,30.5359
25/04/2021 11:00,25/04/2050 00:00,51.67527708,10340.9,0.00779218,31.609
25/04/2021 12:00,25/04/2050 00:00,46.28708223,9306.3,0.007071449,31.3681
25/04/2021 13:00,25/04/2050 00:00,41.89997357,9435.61,0.006549588,30.6883
25/04/2021 14:00,25/04/2050 00:00,39.91021766,9564.93,0.006240122,30.1743
25/04/2021 15:00,25/04/2050 00:00,45.6138004,8788.99,0.006799571,29.3384
25/04/2021 16:00,25/04/2050 00:00,53.28228168,7754.37,0.007440014,27.6442
25/04/2021 17:00,25/04/2050 00:00,62.77477337,7107.73,0.008038402,25.6679
25/04/2021 18:00,25/04/2050 00:00,79.61591616,9176.95,0.009203246,24.3143
25/04/2021 19:00,25/04/2050 00:00,96.49311702,11634.2,0.010560024,23.8443
25/04/2021 20:00,25/04/2050 00:00,114.3234671,13444.8,0.012488949,23.7206
25/04/2021 21:00,25/04/2050 00:00,121.8531708,12280.8,0.014419772,23.6658
25/04/2021 22:00,25/04/2050 00:00,128.191145,11763.5,0.017251897,22.5497
25/04/2021 23:00,25/04/2050 00:00,131.8804747,9435.6,0.020693344,20.8995
26/04/2021 00:00,26/04/2050 00:00,133.5500819,6978.38,0.024107033,18.7029
26/04/2021 01:00,26/04/2050 00:00,138.8318775,2969.25,0.027007054,17.4246
26/04/2021 02:00,26/04/2050 00:00,142.4126038,1160.42,0.029089216,16.6558
26/04/2021 03:00,26/04/2050 00:00,138.2816384,450.883,0.028784377,16.6638
26/04/2021 04:00,26/04/2050 00:00,135.629657,580.211,0.028034778,16.8621
26/04/2021 05:00,26/04/2050 00:00,131.6554608,1742.4,0.026585967,17.6905
26/04/2021 06:00,26/04/2050 00:00,119.5641364,5943.77,0.022793025,18.8318
26/04/2021 07:00,26/04/2050 00:00,106.814665,12410.1,0.018535378,20.8171
26/04/2021 08:00,26/04/2050 00:00,91.14427624,16290,0.014444553,23.89
26/04/2021 09:00,26/04/2050 00:00,87.25741852,16160.7,0.012765432,27.6568
26/04/2021 10:00,26/04/2050 00:00,81.10496231,12539.5,0.011452396,30.5359
26/04/2021 11:00,26/04/2050 00:00,75.14454073,10340.9,0.010565769,31.609
26/04/2021 12:00,26/04/2050 00:00,64.04352012,9306.3,0.009163736,31.3681
26/04/2021 13:00,26/04/2050 00:00,54.62401071,9435.61,0.00808116,30.6883
26/04/2021 14:00,26/04/2050 00:00,48.62807649,9564.93,0.00729872,30.1743
26/04/2021 15:00,26/04/2050 00:00,51.10930679,8788.99,0.007443845,29.3384
26/04/2021 16:00,26/04/2050 00:00,55.29677989,7754.37,0.0076706,27.6442
26/04/2021 17:00,26/04/2050 00:00,61.00664077,7107.73,0.00784451,25.6679
26/04/2021 18:00,26/04/2050 00:00,72.40615114,9176.95,0.008445232,24.3143
26/04/2021 19:00,26/04/2050 00:00,83.34091311,11634.2,0.009206327,23.8443
26/04/2021 20:00,26/04/2050 00:00,94.62314867,13444.8,0.010416209,23.7206
26/04/2021 21:00,26/04/2050 00:00,100.7984038,12280.8,0.012010511,23.6658
26/04/2021 22:00,26/04/2050 00:00,105.9131734,11763.5,0.014344369,22.5497
26/04/2021 23:00,26/04/2050 00:00,108.8529654,9435.6,0.01718544,20.8995
27/04/2021 00:00,27/04/2050 00:00,110.9848193,6978.38,0.020105766,18.7029
27/04/2021 01:00,27/04/2050 00:00,115.8654328,2969.25,0.022628111,17.4246
27/04/2021 02:00,27/04/2050 00:00,119.4737964,1160.42,0.02446684,16.6558
27/04/2021 03:00,27/04/2050 00:00,118.3368294,450.883,0.024662033,16.6638
27/04/2021 04:00,27/04/2050 00:00,118.5454465,580.211,0.024497508,16.8621
27/04/2021 05:00,27/04/2050 00:00,117.5464256,1742.4,0.023700044,17.6905
27/04/2021 06:00,27/04/2050 00:00,104.4530773,5943.77,0.019892021,18.8318
27/04/2021 07:00,27/04/2050 00:00,90.67410191,12410.1,0.015756092,20.8171
27/04/2021 08:00,27/04/2050 00:00,74.14649784,16290,0.011876297,23.89
27/04/2021 09:00,27/04/2050 00:00,61.42103663,16160.7,0.009263458,27.6568
27/04/2021 10:00,27/04/2050 00:00,47.5383817,12539.5,0.007243747,30.5359
27/04/2021 11:00,27/04/2050 00:00,35.65261423,10340.9,0.005729924,31.609
27/04/2021 12:00,27/04/2050 00:00,33.50971557,9306.3,0.005427076,31.3681
27/04/2021 13:00,27/04/2050 00:00,31.95911154,9435.61,0.005245812,30.6883
27/04/2021 14:00,27/04/2050 00:00,32.01128603,9564.93,0.005214084,30.1743
27/04/2021 15:00,27/04/2050 00:00,38.63276511,8788.99,0.005948144,29.3384
27/04/2021 16:00,27/04/2050 00:00,47.45307023,7754.37,0.006760319,27.6442
27/04/2021 17:00,27/04/2050 00:00,58.22937847,7107.73,0.007537772,25.6679
27/04/2021 18:00,27/04/2050 00:00,76.18385545,9176.95,0.008843468,24.3143
27/04/2021 19:00,27/04/2050 00:00,94.33939717,11634.2,0.010339116,23.8443
27/04/2021 20:00,27/04/2050 00:00,113.6618084,13444.8,0.012419485,23.7206
27/04/2021 21:00,27/04/2050 00:00,121.8048807,12280.8,0.014414253,23.6658
27/04/2021 22:00,27/04/2050 00:00,128.773399,11763.5,0.017327848,22.5497
27/04/2021 23:00,27/04/2050 00:00,133.1636374,9435.6,0.020888653,20.8995
28/04/2021 00:00,28/04/2050 00:00,133.6786682,6978.38,0.024129823,18.7029
28/04/2021 01:00,28/04/2050 00:00,137.925338,2969.25,0.026834276,17.4246
28/04/2021 02:00,28/04/2050 00:00,140.4092276,1160.42,0.028685578,16.6558
28/04/2021 03:00,28/04/2050 00:00,135.0663673,450.883,0.028119725,16.6638
28/04/2021 04:00,28/04/2050 00:00,131.2079881,580.211,0.027118837,16.8621
28/04/2021 05:00,28/04/2050 00:00,126.0527065,1742.4,0.025439132,17.6905
28/04/2021 06:00,28/04/2050 00:00,109.5172509,5943.77,0.020863514,18.8318
28/04/2021 07:00,28/04/2050 00:00,92.42542658,12410.1,0.016057732,20.8171
28/04/2021 08:00,28/04/2050 00:00,72.55038164,16290,0.011633689,23.89
28/04/2021 09:00,28/04/2050 00:00,59.37869623,16160.7,0.008980985,27.6568
28/04/2021 10:00,28/04/2050 00:00,45.16723813,12539.5,0.006930343,30.5359
28/04/2021 11:00,28/04/2050 00:00,33.11482549,10340.9,0.005386132,31.609
28/04/2021 12:00,28/04/2050 00:00,29.54908082,9306.3,0.00488497,31.3681
28/04/2021 13:00,28/04/2050 00:00,26.79031314,9435.61,0.004516766,30.6883
28/04/2021 14:00,28/04/2050 00:00,25.44703352,9564.93,0.004297184,30.1743
28/04/2021 15:00,28/04/2050 00:00,30.69936572,8788.99,0.004925329,29.3384
28/04/2021 16:00,28/04/2050 00:00,38.01699296,7754.37,0.005614634,27.6442
28/04/2021 17:00,28/04/2050 00:00,47.07636957,7107.73,0.006276126,25.6679
28/04/2021 18:00,28/04/2050 00:00,65.97641872,9176.95,0.007761691,24.3143
28/04/2021 19:00,28/04/2050 00:00,85.47457767,11634.2,0.009426723,23.8443
28/04/2021 20:00,28/04/2050 00:00,106.3568273,13444.8,0.011651914,23.7206
28/04/2021 21:00,28/04/2050 00:00,111.8133018,12280.8,0.013271642,23.6658
28/04/2021 22:00,28/04/2050 00:00,116.1036155,11763.5,0.015674744,22.5497
28/04/2021 23:00,28/04/2050 00:00,117.9865494,9435.6,0.018577544,20.8995
29/04/2021 00:00,29/04/2050 00:00,120.3188711,6978.38,0.021761378,18.7029
29/04/2021 01:00,29/04/2050 00:00,125.7955581,2969.25,0.024521949,17.4246
29/04/2021 02:00,29/04/2050 00:00,129.8050904,1160.42,0.026548896,16.6558
29/04/2021 03:00,29/04/2050 00:00,124.6573956,450.883,0.025968259,16.6638
29/04/2021 04:00,29/04/2050 00:00,120.8999329,580.211,0.02498472,16.8621
29/04/2021 05:00,29/04/2050 00:00,115.9412556,1742.4,0.023372169,17.6905
29/04/2021 06:00,29/04/2050 00:00,98.76474803,5943.77,0.018801715,18.8318
29/04/2021 07:00,29/04/2050 00:00,81.00247806,12410.1,0.014089913,20.8171
29/04/2021 08:00,29/04/2050 00:00,60.65740388,16290,0.009817261,23.89
29/04/2021 09:00,29/04/2050 00:00,46.76516198,16160.7,0.007214679,27.6568
29/04/2021 10:00,29/04/2050 00:00,32.48883687,12539.5,0.005206769,30.5359
29/04/2021 11:00,29/04/2050 00:00,21.05894276,10340.9,0.0036691,31.609
29/04/2021 12:00,29/04/2050 00:00,17.95399461,9306.3,0.00317667,31.3681
29/04/2021 13:00,29/04/2050 00:00,15.75993193,9435.61,0.002790261,30.6883
29/04/2021 14:00,29/04/2050 00:00,14.10182622,9564.93,0.002508774,30.1743
29/04/2021 15:00,29/04/2050 00:00,20.03785792,8788.99,0.003425941,29.3384
29/04/2021 16:00,29/04/2050 00:00,28.56420465,7754.37,0.00439659,27.6442
29/04/2021 17:00,29/04/2050 00:00,39.17535772,7107.73,0.005348811,25.6679
29/04/2021 18:00,29/04/2050 00:00,52.08660758,9176.95,0.006257298,24.3143
29/04/2021 19:00,29/04/2050 00:00,65.00867915,11634.2,0.007298472,23.8443
29/04/2021 20:00,29/04/2050 00:00,78.77199989,13444.8,0.008740607,23.7206
29/04/2021 21:00,29/04/2050 00:00,84.55257035,12280.8,0.010147019,23.6658
29/04/2021 22:00,29/04/2050 00:00,89.48312788,11763.5,0.01219749,22.5497
29/04/2021 23:00,29/04/2050 00:00,92.55142306,9435.6,0.014697755,20.8995
30/04/2021 00:00,30/04/2050 00:00,92.31953937,5949.06,0.017690341,18.5401
30/04/2021 01:00,30/04/2050 00:00,93.97881207,4556.15,0.019434078,17.3193
30/04/2021 02:00,30/04/2050 00:00,94.85019394,2133.91,0.020480196,16.5554
30/04/2021 03:00,30/04/2050 00:00,92.19965091,1228.61,0.020272545,16.5631
30/04/2021 04:00,30/04/2050 00:00,90.61147315,452.647,0.019806232,16.7196
30/04/2021 05:00,30/04/2050 00:00,88.17322986,711.302,0.018820232,17.4782
30/04/2021 06:00,30/04/2050 00:00,77.34646952,1745.92,0.015705994,18.351
30/04/2021 07:00,30/04/2050 00:00,65.81352503,3815.17,0.012334933,19.6573
30/04/2021 08:00,30/04/2050 00:00,51.92426141,8535.62,0.009171899,21.5218
30/04/2021 09:00,30/04/2050 00:00,41.95069546,15260.7,0.00705005,23.841
30/04/2021 10:00,30/04/2050 00:00,31.18248319,19916.4,0.005383965,25.622
30/04/2021 11:00,30/04/2050 00:00,22.53928052,19528.4,0.004124092,26.3824
30/04/2021 12:00,30/04/2050 00:00,16.32090785,16941.8,0.003073296,26.4971
30/04/2021 13:00,30/04/2050 00:00,11.90726222,15907.2,0.002202034,26.2064
30/04/2021 14:00,30/04/2050 00:00,8.233854139,17200.6,0.001480269,25.9319
30/04/2021 15:00,30/04/2050 00:00,11.90184772,16036.7,0.002231146,25.5776
30/04/2021 16:00,30/04/2050 00:00,44.22781146,15907.3,0.006660747,24.8871
30/04/2021 17:00,30/04/2050 00:00,49.45683499,17329.9,0.006852664,23.9771
30/04/2021 18:00,30/04/2050 00:00,56.44808171,21080.4,0.007004255,23.2344
30/04/2021 19:00,30/04/2050 00:00,62.50549958,23537.7,0.00723601,22.7963
30/04/2021 20:00,30/04/2050 00:00,68.53837978,21339.1,0.007785198,22.4731
30/04/2021 21:00,30/04/2050 00:00,72.56883203,16166,0.008938631,22.292
30/04/2021 22:00,30/04/2050 00:00,75.82897029,10863.5,0.010733652,21.5127
30/04/2021 23:00,30/04/2050 00:00,77.50831428,7242.34,0.012985046,20.3493
01/05/2021 00:00,01/05/2050 00:00,78.7796954,6464.62,0.015143144,18.1587
01/05/2021 01:00,01/05/2050 00:00,81.41700279,4267.81,0.017162076,17.1867
01/05/2021 02:00,01/05/2050 00:00,83.54082891,2974.53,0.018605408,16.4261
01/05/2021 03:00,01/05/2050 00:00,86.12759841,1810.59,0.019477062,16.4337
01/05/2021 04:00,01/05/2050 00:00,89.78882422,646.64,0.020064091,16.5374
01/05/2021 05:00,01/05/2050 00:00,92.59494367,581.974,0.020129448,17.1581
01/05/2021 06:00,01/05/2050 00:00,94.07350118,581.974,0.019466114,17.7552
01/05/2021 07:00,01/05/2050 00:00,94.87897948,2392.56,0.018087665,18.6756
01/05/2021 08:00,01/05/2050 00:00,25.20793196,7113,0.0047614,19.8068
01/05/2021 09:00,01/05/2050 00:00,13.40491301,14743.3,0.002584585,21.2734
01/05/2021 10:00,01/05/2050 00:00,3.163170519,22632.3,0.000893047,22.3194
01/05/2021 11:00,01/05/2050 00:00,0,25736.2,0,22.8119
01/05/2021 12:00,01/05/2050 00:00,0,25348.2,0,22.9436
01/05/2021 13:00,01/05/2050 00:00,0,22115,0,22.7855
01/05/2021 14:00,01/05/2050 00:00,0,18364.5,0,22.4273
01/05/2021 15:00,01/05/2050 00:00,0,13579.4,0,21.9162
01/05/2021 16:00,01/05/2050 00:00,0,9182.25,0,21.1603
01/05/2021 17:00,01/05/2050 00:00,2.965116081,7630.32,0.000575691,20.4718
01/05/2021 18:00,01/05/2050 00:00,16.21280466,8794.27,0.002231549,20.1437
01/05/2021 19:00,01/05/2050 00:00,32.24483539,11380.8,0.003952064,20.2157
01/05/2021 20:00,01/05/2050 00:00,51.17765474,12156.8,0.0059819,20.38
01/05/2021 21:00,01/05/2050 00:00,62.87829363,11380.8,0.00786863,20.4551
01/05/2021 22:00,01/05/2050 00:00,74.52093297,10992.8,0.010516014,20.0245
01/05/2021 23:00,01/05/2050 00:00,84.82712256,8794.26,0.013989632,19.4166
02/05/2021 00:00,02/05/2050 00:00,91.52743525,6978.38,0.016651768,18.7029
02/05/2021 01:00,02/05/2050 00:00,100.1224967,2969.25,0.01962369,17.4246
02/05/2021 02:00,02/05/2050 00:00,107.8917107,1160.42,0.022132192,16.6558
02/05/2021 03:00,02/05/2050 00:00,106.1093208,450.883,0.022135498,16.6638
02/05/2021 04:00,02/05/2050 00:00,105.4608282,580.211,0.021791741,16.8621
02/05/2021 05:00,02/05/2050 00:00,103.7902362,1742.4,0.02089349,17.6905
02/05/2021 06:00,02/05/2050 00:00,84.37758635,5943.77,0.016048747,18.8318
02/05/2021 07:00,02/05/2050 00:00,64.31821858,12410.1,0.011213895,20.8171
02/05/2021 08:00,02/05/2050 00:00,42.23613861,16290,0.006969913,23.89
02/05/2021 09:00,02/05/2050 00:00,31.03147297,16160.7,0.004951635,27.6568
02/05/2021 10:00,02/05/2050 00:00,19.85636223,12539.5,0.003393217,30.5359
